gene,region,n_f,n_m,mean_md,ci_lo,ci_hi,ci_width,bimod,skewness,crosses_zero
GABRA5,Caudate,63,183,-0.2613082876001106,-0.7240426533736767,0.1866120735187213,0.910654726892398,0.3355792908657109,-0.03304693112476889,1
GABRA5,Putamen,49,156,-0.15736556298096271,-0.6556995173846372,0.3733678232935447,1.0290673406781818,0.3345473533527405,0.06595306045658421,1
GABRA5,Nucleus Accumbens,64,182,-0.2502233498530106,-0.7375648626561608,0.23566872433850283,0.9732335869946637,0.3124988926410632,0.07356332488724124,1
GABRA5,Cerebellum,67,174,0.008218715281696567,-0.061954810919698115,0.07945401664287009,0.1414088275625682,0.35421041285834975,0.027040732189347345,1
GABRA5,Cerebellar Hemi.,58,157,0.03143835063341679,-0.08346411113149127,0.1997404599587806,0.28320457109027186,0.42093633812697034,0.7780679232735099,1
GABRA5,Substantia Nigra,38,101,0.033122872616516814,-0.27761931746456825,0.3717674383779829,0.6493867558425511,0.3537535208029767,0.10927427936734652,1
GABRA5,Spinal Cord,57,102,0.06392998330307599,-0.1843359545233054,0.31268612207270513,0.4970220765960105,0.32471870056747254,0.09578558594903427,1
CHRNA7,Hypothalamus,55,147,-0.07987995022839572,-0.19146322652749653,0.03981945788788888,0.2312826844153854,0.33299228720174795,0.09126319348412591,1
CHRNA7,Amygdala,45,107,0.02138955855074064,-0.03986863680316329,0.08003882613863675,0.11990746294180005,0.32442644920158914,-0.009900166921154105,1
CHRNA7,Hippocampus,54,143,-0.011990198460654654,-0.05729859321496574,0.03468178160305668,0.09198037481802243,0.3418230222571472,0.09242809117696238,1
CHRNA7,Ant. Cing. Ctx,48,128,-0.04823481077619268,-0.12065765202758827,0.026221911575831394,0.14687956360341967,0.3168552567443244,-0.0024635031981377377,1
CHRNA7,Frontal Cortex,56,153,-0.06205002554288995,-0.145240880197049,0.022494085094408693,0.1677349652914577,0.35125682232515837,0.015887153044668006,1
CHRNA7,Cortex,74,181,-0.01242224487972002,-0.07547369833013251,0.048714388304582655,0.12418808663471517,0.3200668673725213,-0.08197802003867416,1
CHRNA7,Caudate,63,183,-0.011176282534517135,-0.04731544220839454,0.03168412156954562,0.07899956377794015,0.3517144286287523,0.33786992375198827,1
CHRNA7,Putamen,49,156,0.005230289151049229,-0.025614226239503116,0.03928137986133379,0.0648956061008369,0.32711397440458007,0.30630246183401527,1
CHRNA7,Nucleus Accumbens,64,182,0.006058653316238458,-0.021049136686327602,0.03541022597810951,0.05645936266443711,0.3359527343374117,0.21568905131012348,1
CHRNA7,Cerebellum,67,174,-0.013978432590141601,-0.04724263691915422,0.01436866829709761,0.061611305216251834,0.3306238538229953,-0.2925059363330686,1
CHRNA7,Cerebellar Hemi.,58,157,-0.002453703375769701,-0.04332979132667091,0.0364683424397688,0.07979813376643971,0.304742025377797,-0.2326829434134004,1
CHRNA7,Substantia Nigra,38,101,0.01924263783509167,-0.05828056842934219,0.10590344043247014,0.16418400886181234,0.3418448323311154,0.27045900873990336,1
CHRNA7,Spinal Cord,57,102,-0.024590224795855087,-0.07769500990318162,0.03326914452317985,0.11096415442636147,0.346935019233823,0.2392527533150463,1
B2M,Hypothalamus,55,147,0.23432354229485042,-0.007132092285190116,0.5152114509185763,0.5223435432037664,0.3203011948470724,0.24721696818210223,1
B2M,Amygdala,45,107,0.20722100245801686,-0.04660853161771201,0.5116632538285741,0.5582717854462862,0.34388110763309593,0.48173252628657637,1
B2M,Hippocampus,54,143,0.18995179124950484,-0.04963428761921491,0.44779204030053255,0.49742632791974745,0.34799872291379563,0.16704132714012562,1
B2M,Ant. Cing. Ctx,48,128,0.22891297492123758,-0.02929167074101746,0.551508940330384,0.5808006110714015,0.3374236129632376,0.4569041893769867,1
B2M,Frontal Cortex,56,153,0.4624406865826796,0.20479735356442633,0.7447656502433906,0.5399682966789643,0.3222084788245412,0.2208284424579722,0
B2M,Cortex,74,181,0.17443659686526677,0.02652799854659882,0.31652200166037053,0.2899940031137717,0.330751404522637,-0.06403152358017525,0
B2M,Caudate,63,183,0.11843740306303649,-0.07271603114859357,0.31449386572132637,0.3872098968699199,0.3165880884268352,0.09480433579908745,1
B2M,Putamen,49,156,0.1407305544724357,-0.06688951387752592,0.33882465649358773,0.4057141703711137,0.3311690121721764,-0.07608250815641625,1
B2M,Nucleus Accumbens,64,182,0.19287179047457995,-0.03348917483230718,0.43743638387306755,0.4709255587053747,0.3284095639889404,0.2265065982326462,1
B2M,Cerebellum,67,174,0.24999250273924975,0.11285878658008834,0.41741646047915953,0.3045576738990712,0.3288876620431793,0.3638509780121534,0
B2M,Cerebellar Hemi.,58,157,0.1326674498089452,-0.03487186738801986,0.31377675132689,0.3486486187149098,0.34195090946745166,0.21752696309779646,1
B2M,Substantia Nigra,38,101,-0.041834001114407895,-0.2862987261594431,0.18267673614748314,0.4689754623069262,0.34954964095845653,-0.10786141503487208,1
B2M,Spinal Cord,57,102,0.03880561434345417,-0.19127522497767707,0.27058258399852814,0.4618578089762052,0.3296997747794658,-0.055309711772715445,1
CYP19A1,Hypothalamus,55,147,-0.07023489980869504,-0.18894268300018738,0.06538672337240202,0.2543294063725894,0.33446995026473475,0.2848390603996874,1
CYP19A1,Amygdala,45,107,0.03390623138890487,-0.048643611655933325,0.1524646500153625,0.2011082616712958,0.42626244904055477,0.7418036019119463,1
CYP19A1,Hippocampus,54,143,0.08734732909157855,-0.01759818867068075,0.2688775687680444,0.28647575743872516,0.49169181026341274,0.9679388960225811,1
CYP19A1,Ant. Cing. Ctx,48,128,0.07019148898160854,-0.010760654815811408,0.22563462214591462,0.23639527696172602,0.48328853145223255,0.9997398133214747,1
CYP19A1,Frontal Cortex,56,153,0.08560909187000672,-0.01749645198314331,0.23810199884317287,0.25559845082631616,0.4210123826972779,0.6931384737217919,1
CYP19A1,Cortex,74,181,0.0077702078557079935,-0.0024145813679221696,0.019369592413072446,0.021784173780994617,0.32481467078279525,0.27820351390310644,1
CYP19A1,Caudate,63,183,0.020494923667086568,-0.004998845254677964,0.055556660918446056,0.06055550617312402,0.42727967064866823,0.6033676168506059,1
CYP19A1,Putamen,49,156,0.010837454956939897,-0.004643110200716332,0.025473697085125438,0.03011680728584177,0.3042972440202579,-0.013753348459677954,1
CYP19A1,Nucleus Accumbens,64,182,0.03247275302163319,-0.06843202261578163,0.17637692064738206,0.2448089432631637,0.41230518746177125,0.6247798013307786,1
CYP19A1,Cerebellum,67,174,0.0044606161438274705,-0.002340062051526384,0.011957572521951721,0.014297634573478105,0.3564414173764092,0.2396456526189721,1
CYP19A1,Cerebellar Hemi.,58,157,0.0006678857383832239,-0.009841196356310561,0.010322842425060774,0.020164038781371334,0.3084973437774759,-0.2452708025537316,1
CYP19A1,Substantia Nigra,38,101,0.00454417716695305,-0.038617629545931655,0.051286224475776236,0.08990385402170789,0.32135112753662076,0.22005892753454806,1
CYP19A1,Spinal Cord,57,102,-0.059840364451740534,-0.13937514031028367,0.014526970250794547,0.15390211056107822,0.3403950178690586,-0.1766235881506935,1
GRIN2A,Hypothalamus,55,147,-0.16582895001539116,-0.3543803826833328,0.033296794872015256,0.38767717755534803,0.3346141252292325,0.08110283979588936,1
GRIN2A,Amygdala,45,107,0.013392681691182294,-0.32022388819050585,0.33751776119193516,0.6577416493824411,0.33467702077519296,-0.053925788129100836,1
GRIN2A,Hippocampus,54,143,-0.16779400553123394,-0.48201748656272775,0.1615752363267068,0.6435927228894346,0.35273074503587054,0.06281217504027226,1
GRIN2A,Ant. Cing. Ctx,48,128,-0.0949179433506971,-0.48915485449918883,0.2979028548446056,0.7870577093437945,0.344810649095122,-0.0717359761858682,1
GRIN2A,Frontal Cortex,56,153,-0.22996592078024022,-0.5921456428011235,0.1293975025188322,0.7215431453199557,0.3373799560296159,-0.07556227405861332,1
GRIN2A,Cortex,74,181,-0.16351617896651072,-0.40543278323788884,0.07472720804665782,0.48015999128454667,0.31898269069242263,-0.009384621769682659,1
GRIN2A,Caudate,63,183,-0.1546975717064765,-0.41155894850725794,0.1325008031019392,0.5440597516091972,0.3288061775947509,0.09281696480579575,1
GRIN2A,Putamen,49,156,-0.1925627292056435,-0.47547812870393513,0.10586996965601778,0.5813480983599529,0.3331797518246768,0.008266511683307052,1
GRIN2A,Nucleus Accumbens,64,182,-0.0919732049404662,-0.3258217582759059,0.15058693664167727,0.4764086949175832,0.32704844819933304,0.019816815069646117,1
GRIN2A,Cerebellum,67,174,0.022331988411521547,-0.1012607666636954,0.14856569974651396,0.24982646641020936,0.2996978541757964,-0.05615965897656763,1
GRIN2A,Cerebellar Hemi.,58,157,-0.15963110060962973,-0.368555058018949,0.02301360616703892,0.3915686641859879,0.34605864702051375,-0.18157679467585272,1
GRIN2A,Substantia Nigra,38,101,-0.0813139028325453,-0.3170033578972106,0.15642770268816616,0.47343106058537676,0.34315678534275557,0.010125123457132183,1
GRIN2A,Spinal Cord,57,102,0.021096263724815306,-0.1975244667973286,0.24136563175512787,0.4388900985524565,0.3418890826414172,0.037005206657887285,1
SLC6A2,Hypothalamus,55,147,0.014990545585452928,-0.002819464094285874,0.03848722456762172,0.04130668866190759,0.41956679620391796,0.5240428227786771,1
SLC6A2,Amygdala,45,107,0.014702701742808721,-0.004330278714824468,0.034930492338358335,0.039260771053182805,0.30750528430423285,0.16704545324913253,1
SLC6A2,Hippocampus,54,143,-0.005166565103786054,-0.013384950309888607,0.00357319240619103,0.016958142716079636,0.3275873322841807,0.04726284769987296,1
SLC6A2,Ant. Cing. Ctx,48,128,0.002800431569330383,-0.012648396374395564,0.01863911746138293,0.03128751383577849,0.33026665694023605,0.0315816461361238,1
SLC6A2,Frontal Cortex,56,153,-0.0031026118415780567,-0.014125443156027971,0.010274957041709684,0.024400400197737655,0.35921107018815185,0.3469662623898902,1
SLC6A2,Cortex,74,181,-0.00605044398932099,-0.017298480337871475,0.006570204889676915,0.02386868522754839,0.3285088990912208,0.2690553579197199,1
SLC6A2,Caudate,63,183,0.0033693171343461177,-0.007922525896492364,0.01544695945261123,0.023369485349103596,0.3090368263422587,0.1141131733657247,1
SLC6A2,Putamen,49,156,-0.0036253442571250617,-0.010903452117522363,0.0031514568973645715,0.014054909014886935,0.32820031325668164,-0.20695043730509888,1
SLC6A2,Nucleus Accumbens,64,182,-0.006442833043227529,-0.012457801631789243,-0.0008700790377162407,0.011587722594073003,0.317601854709417,-0.26072307632909375,0
SLC6A2,Cerebellum,67,174,-0.0044032201815230165,-0.010182496564202554,0.0015081896683445625,0.011690686232547116,0.3194464886451562,0.068344882337767,1
SLC6A2,Cerebellar Hemi.,58,157,-0.0009366085569041445,-0.0076361557805360945,0.006133712530317142,0.013769868310853237,0.319152655657096,0.1331362669380094,1
SLC6A2,Substantia Nigra,38,101,-0.005194769557425189,-0.011155225090523607,0.0003022459023479168,0.011457470992871524,0.3590946312527244,-0.13274236321035046,1
SLC6A2,Spinal Cord,57,102,-0.03194266179435007,-0.07918829309994954,0.0026204388574900127,0.08180873195743955,0.3793372309175681,-0.5100724444790359,1
AGRP,Hypothalamus,55,147,-0.3180499230539433,-0.9495332590172653,0.3359680078859681,1.2855012669032333,0.339986273897361,0.0957518777334402,1
AGRP,Amygdala,45,107,0.047182169853427845,-0.04129151980041455,0.14733974261603922,0.18863126241645378,0.3596613695042003,0.25900792250248456,1
AGRP,Hippocampus,54,143,0.0182352068396964,-0.057306902010026715,0.09777009907540544,0.15507700108543215,0.3384406461571657,0.06557990125390238,1
AGRP,Ant. Cing. Ctx,48,128,0.03898881274391114,-0.048591950150640766,0.12943797756494393,0.1780299277155847,0.32112721667290123,0.11865892107919888,1
AGRP,Frontal Cortex,56,153,0.0019124937102262993,-0.079788833505154,0.08099672804962721,0.16078556155478121,0.32755972901403957,-0.028758551756874508,1
AGRP,Cortex,74,181,0.01428587169365254,-0.056932779413229266,0.0846341734622935,0.14156695287552276,0.34324762531190345,0.05803488971631123,1
AGRP,Caudate,63,183,0.05659299022598567,-0.01603725658557383,0.13713665604029507,0.1531739126258689,0.3280326817398094,0.1984277152122453,1
AGRP,Putamen,49,156,-0.030469179557906477,-0.12823064291246136,0.0776360708385042,0.20586671375096555,0.33920102273473235,0.22838770836789726,1
AGRP,Nucleus Accumbens,64,182,0.06365569168978705,-0.08830299006383123,0.252963089466204,0.34126607953003524,0.3313390350754484,0.4294175093581742,1
AGRP,Cerebellum,67,174,-0.0319720187046098,-0.1176459414107717,0.05265755900982893,0.17030350042060063,0.30321830546746315,-0.010755958686773716,1
AGRP,Cerebellar Hemi.,58,157,-0.008312026034768237,-0.10676829368554593,0.0964427950450332,0.20321108873057914,0.3161008625895022,0.1073060079430405,1
AGRP,Substantia Nigra,38,101,0.011464276520727075,-0.061880887096755405,0.084542381124931,0.1464232682216864,0.32927660206204357,0.008908225467573146,1
AGRP,Spinal Cord,57,102,-0.07315687606448092,-0.20741073431915105,0.04847685114172555,0.2558875854608766,0.3506292751205506,-0.06922668267672284,1
PER1,Hypothalamus,55,147,0.103149928890187,-0.1551038251101438,0.36805401715643093,0.5231578422665748,0.3277942354994221,0.09308199501654817,1
PER1,Amygdala,45,107,0.050543367638478984,-0.26064046358129195,0.376056278979287,0.636696742560579,0.3180891439595811,0.008530077200331521,1
PER1,Hippocampus,54,143,-0.03094297814536178,-0.3358281156288021,0.2730672721779224,0.6088953878067245,0.3104172430773502,-0.013982565409487335,1
PER1,Ant. Cing. Ctx,48,128,-0.05262517507807967,-0.28152829574428373,0.18725650119319104,0.46878479693747477,0.3406012390052144,0.10112653687935902,1
PER1,Frontal Cortex,56,153,0.04003698451835713,-0.15912878397845548,0.2345737726435538,0.39370255662200926,0.34525363586309343,-0.08991945737156594,1
PER1,Cortex,74,181,0.04938281581814562,-0.11572553748540555,0.21496126661100087,0.33068680409640644,0.31792114314507885,-0.06189405452866631,1
PER1,Caudate,63,183,-0.07720114159928454,-0.297698285309287,0.14500778280720034,0.44270606811648733,0.32079656627592684,0.03302586343115154,1
PER1,Putamen,49,156,0.05270272341567657,-0.22114050521831596,0.33047423535684417,0.5516147405751601,0.3507723363795073,0.007764925588092179,1
PER1,Nucleus Accumbens,64,182,0.03260318415590228,-0.18565408784135579,0.25966208207626557,0.44531616991762135,0.34166906045602186,0.05593664133756181,1
PER1,Cerebellum,67,174,0.0441848362975374,-0.1442442602369725,0.2395391018178078,0.3837833620547803,0.34628647108719945,0.032679050462462604,1
PER1,Cerebellar Hemi.,58,157,-0.12903024505003885,-0.3515421847678839,0.10599893370893938,0.45754111847682327,0.343101247431507,0.063479964048925,1
PER1,Substantia Nigra,38,101,0.023023037142970652,-0.32768421722467317,0.32681242687201056,0.6544966440966837,0.33866540928451255,-0.17959703684695874,1
PER1,Spinal Cord,57,102,0.002977777372622853,-0.3153453195197562,0.32660916553794,0.6419544850576961,0.33708176205176105,0.06344329969047985,1
UBB,Hypothalamus,55,147,-0.049851249111293704,-0.283626292097402,0.1725381402470342,0.45616443234443615,0.3466649039615277,-0.10162635928297992,1
UBB,Amygdala,45,107,0.0625643495801928,-0.1936781287658602,0.30757754174947277,0.501255670515333,0.3178960506466192,-0.017409086880893803,1
UBB,Hippocampus,54,143,-0.08423202894194091,-0.3687454486338922,0.20096235432767248,0.5697078029615646,0.3291373189091037,-0.06821754394385536,1
UBB,Ant. Cing. Ctx,48,128,0.006046596256355233,-0.228133597348305,0.23196702687620815,0.46010062422451314,0.32103104128591337,-0.03754764589468873,1
UBB,Frontal Cortex,56,153,-0.11949065554650301,-0.3109904573261558,0.06215056128898546,0.37314101861514126,0.3320767458737807,-0.10161122908422378,1
UBB,Cortex,74,181,-0.02330350165548169,-0.15748185723601132,0.10548610327825957,0.2629679605142709,0.3246421708062697,-0.03562196392696082,1
UBB,Caudate,63,183,-0.023716882918145644,-0.21257500524207337,0.1560706313660255,0.3686456366080989,0.343767847921522,-0.020717314735625037,1
UBB,Putamen,49,156,0.023013475288533026,-0.22012326331027754,0.25643551415305615,0.4765587774633337,0.3401674388385933,-0.024451097554786704,1
UBB,Nucleus Accumbens,64,182,-0.09619611227041093,-0.3168282295966034,0.13431753636545501,0.4511457659620584,0.34225085469407296,0.03144532465851995,1
UBB,Cerebellum,67,174,0.04470971198829017,-0.08895942489821469,0.19108335372943025,0.28004277862764493,0.31570706206963856,0.0707005885663289,1
UBB,Cerebellar Hemi.,58,157,-0.18209805713953983,-0.4042096200685642,0.029405002208464773,0.43361462227702896,0.3360033562362939,-0.14657195647479737,1
UBB,Substantia Nigra,38,101,-0.049304125609703806,-0.33765688071498934,0.2436726141689037,0.5813294948838931,0.34474817758710635,-0.0005693995666370801,1
UBB,Spinal Cord,57,102,-0.05876885682702587,-0.26835117467380326,0.14471373691438424,0.4130649115881875,0.3462694313648361,-0.02924694657760534,1
SLC6A4,Hypothalamus,55,147,0.0588455363120996,-0.016580925890119565,0.1745808987804684,0.19116182467058795,0.45536351651962753,0.8054563483177374,1
SLC6A4,Amygdala,45,107,0.0074012839599812315,-0.02565497780520721,0.053416846641992054,0.07907182444719926,0.39703404914771606,0.694280103770256,1
SLC6A4,Hippocampus,54,143,-0.003675674797343144,-0.027338891184701824,0.018366277914023687,0.04570516909872551,0.3387215020091574,-0.08052870738253157,1
SLC6A4,Ant. Cing. Ctx,48,128,0.011909020329852799,-0.014138754083651223,0.04002880592198988,0.0541675600056411,0.3474335567318443,0.1533124555481819,1
SLC6A4,Frontal Cortex,56,153,-0.000426293751357971,-0.02693901524128373,0.025307677452210586,0.052246692693494315,0.3177695393317675,-0.08512321251407405,1
SLC6A4,Cortex,74,181,0.014445741000549892,-0.008202611824300113,0.0389014122928543,0.04710402411715441,0.32517751946851403,0.1509531069019955,1
SLC6A4,Caudate,63,183,-0.002728882646035499,-0.023062556822484554,0.018895261052505358,0.04195781787498991,0.3376867743357142,0.06274690724387018,1
SLC6A4,Putamen,49,156,0.021420045125608383,-0.003105526870274694,0.048156598291990996,0.05126212516226569,0.3345914414128414,0.05464649508266832,1
SLC6A4,Nucleus Accumbens,64,182,0.00943706638910303,-0.016061230582722637,0.03472411119568706,0.050785341778409696,0.3305982676462779,-0.06714155436764796,1
